dataset,arch,config,subset,subset_size,seed,epoch,replace,K,train_acc,test_acc,ckpt
emnist,deep,drop,,47,1032,epoch10,none,12,0.815531914893617,0.8125531914893617,D:\generating_vector_data\group_of_7\emnist_deep_drop\seed1032\epoch10.safetensors
emnist,deep,drop,,47,1032,epoch10,hidden,12,0.2662765957446809,0.2637765957446809,D:\generating_vector_data\group_of_7\emnist_deep_drop\seed1032\epoch10.safetensors
emnist,deep,drop,,47,1032,epoch100,none,12,0.8486879432624114,0.8423936170212766,D:\generating_vector_data\group_of_7\emnist_deep_drop\seed1032\epoch100.safetensors
emnist,deep,drop,,47,1032,epoch100,hidden,12,0.2585372340425532,0.2559574468085106,D:\generating_vector_data\group_of_7\emnist_deep_drop\seed1032\epoch100.safetensors
emnist,deep,drop,,47,1032,epoch150,none,12,0.8534219858156028,0.8457978723404256,D:\generating_vector_data\group_of_7\emnist_deep_drop\seed1032\epoch150.safetensors
emnist,deep,drop,,47,1032,epoch150,hidden,12,0.25323581560283687,0.249468085106383,D:\generating_vector_data\group_of_7\emnist_deep_drop\seed1032\epoch150.safetensors
emnist,deep,drop,,47,1032,epoch200,none,12,0.8561081560283688,0.8498404255319149,D:\generating_vector_data\group_of_7\emnist_deep_drop\seed1032\epoch200.safetensors
emnist,deep,drop,,47,1032,epoch200,hidden,12,0.26557624113475176,0.26335106382978724,D:\generating_vector_data\group_of_7\emnist_deep_drop\seed1032\epoch200.safetensors
emnist,deep,drop,,47,1032,epoch25,none,12,0.8265691489361702,0.8221808510638298,D:\generating_vector_data\group_of_7\emnist_deep_drop\seed1032\epoch25.safetensors
emnist,deep,drop,,47,1032,epoch25,hidden,12,0.2625,0.26063829787234044,D:\generating_vector_data\group_of_7\emnist_deep_drop\seed1032\epoch25.safetensors
emnist,deep,drop,,47,1032,epoch50,none,12,0.8389450354609929,0.8325,D:\generating_vector_data\group_of_7\emnist_deep_drop\seed1032\epoch50.safetensors
emnist,deep,drop,,47,1032,epoch50,hidden,12,0.2806648936170213,0.28202127659574466,D:\generating_vector_data\group_of_7\emnist_deep_drop\seed1032\epoch50.safetensors
emnist,deep,drop,,47,1032,epoch75,none,12,0.8431382978723404,0.8378723404255319,D:\generating_vector_data\group_of_7\emnist_deep_drop\seed1032\epoch75.safetensors
emnist,deep,drop,,47,1032,epoch75,hidden,12,0.28375,0.2898404255319149,D:\generating_vector_data\group_of_7\emnist_deep_drop\seed1032\epoch75.safetensors
emnist,deep,drop,,47,1362,epoch10,none,12,0.8169858156028369,0.8127127659574468,D:\generating_vector_data\group_of_7\emnist_deep_drop\seed1362\epoch10.safetensors
